experiment_id,result_batch_id,config_path,dataset,backbone,arm,family,split,optimizer_seed,pair_seed,n_synch,n_self,exclude_self,lr,single_view_acc_certain,single_view_acc_final,single_view_acc_hybrid,mean_exit_tick,best_val,epoch_selection,checkpoint,checkpoint_present,status,exit_code,three_clip_acc_certain,three_clip_acc_final,three_clip_acc_hybrid,three_clip_mean_exit_tick,multiclip_n_views,single_view_drift
ucf101_resnet_ptfz_official1_noval_fc_nself2048__B4_gram,ucf101_resnet_ptfz_official1_noval_fc_nself2048__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself2048_B4_gram.json,configs/pair_composition/ucf101_resnet_ptfz_official1_noval_fc_nself2048__B4_gram.json,ucf101,resnet,B4_gram,pair_composition,_official1_noval,1337,0,2048,2048,False,0.001,68.72852233676976,69.86518636003171,69.49510970129526,12.539518900343642,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself2048_B4_gram_seed1337.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc_nself2048__B4_gram,ucf101_resnet_ptfz_official1_noval_fc_nself2048__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself2048_B4_gram.json,configs/pair_composition/ucf101_resnet_ptfz_official1_noval_fc_nself2048__B4_gram.json,ucf101,resnet,B4_gram,pair_composition,_official1_noval,7,0,2048,2048,False,0.001,68.56991805445413,69.57441184245307,68.96642876024319,12.530002643404705,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself2048_B4_gram_seed7.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair1__B4_gram,ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair1__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair1_B4_gram.json,configs/pair_composition/ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair1__B4_gram.json,ucf101,resnet,B4_gram,pair_composition,_official1_noval,42,1,2048,2048,False,0.001,69.0192968543484,70.12952683055775,69.49510970129526,12.610890827385672,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair1_B4_gram_seed42.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair1__B4_gram,ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair1__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair1_B4_gram.json,configs/pair_composition/ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair1__B4_gram.json,ucf101,resnet,B4_gram,pair_composition,_official1_noval,1337,1,2048,2048,False,0.001,68.3055775839281,69.7330161247687,69.25720327782183,12.546920433518371,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair1_B4_gram_seed1337.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair1__B4_gram,ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair1__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair1_B4_gram.json,configs/pair_composition/ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair1__B4_gram.json,ucf101,resnet,B4_gram,pair_composition,_official1_noval,7,1,2048,2048,False,0.001,68.80782447792757,69.83875231297911,69.49510970129526,12.598731165741475,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair1_B4_gram_seed7.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair2__B4_gram,ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair2__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair2_B4_gram.json,configs/pair_composition/ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair2__B4_gram.json,ucf101,resnet,B4_gram,pair_composition,_official1_noval,42,2,2048,2048,False,0.001,68.25270948982289,68.93999471319059,68.75495638382236,12.485593444356331,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair2_B4_gram_seed42.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair2__B4_gram,ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair2__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair2_B4_gram.json,configs/pair_composition/ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair2__B4_gram.json,ucf101,resnet,B4_gram,pair_composition,_official1_noval,1337,2,2048,2048,False,0.001,68.19984139571768,69.15146708961142,69.045730901401,12.561194818926777,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair2_B4_gram_seed1337.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair2__B4_gram,ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair2__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair2_B4_gram.json,configs/pair_composition/ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair2__B4_gram.json,ucf101,resnet,B4_gram,pair_composition,_official1_noval,7,2,2048,2048,False,0.001,68.51704996034893,69.46867565424266,69.65371398361088,12.713983610890827,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair2_B4_gram_seed7.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair3__B4_gram,ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair3__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair3_B4_gram.json,configs/pair_composition/ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair3__B4_gram.json,ucf101,resnet,B4_gram,pair_composition,_official1_noval,42,3,2048,2048,False,0.001,67.98836901929685,69.52154374834787,68.64922019561195,12.653449643140364,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair3_B4_gram_seed42.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair3__B4_gram,ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair3__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair3_B4_gram.json,configs/pair_composition/ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair3__B4_gram.json,ucf101,resnet,B4_gram,pair_composition,_official1_noval,1337,3,2048,2048,False,0.001,68.88712661908538,70.52603753634682,70.12952683055775,12.471583399418451,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair3_B4_gram_seed1337.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair3__B4_gram,ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair3__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair3_B4_gram.json,configs/pair_composition/ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair3__B4_gram.json,ucf101,resnet,B4_gram,pair_composition,_official1_noval,7,3,2048,2048,False,0.001,69.31007137192704,70.79037800687286,70.20882897171556,12.484800422944753,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_nself2048_pair3_B4_gram_seed7.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc_pair1__B4_gram,ucf101_resnet_ptfz_official1_noval_fc_pair1__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_pair1_B4_gram.json,configs/pair_composition/ucf101_resnet_ptfz_official1_noval_fc_pair1__B4_gram.json,ucf101,resnet,B4_gram,pair_composition,_official1_noval,42,1,2048,64,False,0.001,72.05921226539783,72.61432725350251,71.39836108908274,10.913560666137986,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_pair1_B4_gram_seed42.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc_pair1__B4_gram,ucf101_resnet_ptfz_official1_noval_fc_pair1__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_pair1_B4_gram.json,configs/pair_composition/ucf101_resnet_ptfz_official1_noval_fc_pair1__B4_gram.json,ucf101,resnet,B4_gram,pair_composition,_official1_noval,1337,1,2048,64,False,0.001,71.60983346550357,72.64076130055511,71.76843774781919,10.968543484007402,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_pair1_B4_gram_seed1337.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc_pair1__B4_gram,ucf101_resnet_ptfz_official1_noval_fc_pair1__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_pair1_B4_gram.json,configs/pair_composition/ucf101_resnet_ptfz_official1_noval_fc_pair1__B4_gram.json,ucf101,resnet,B4_gram,pair_composition,_official1_noval,7,1,2048,64,False,0.001,71.68913560666138,72.11208035950304,70.73750991276765,10.923869944488501,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_pair1_B4_gram_seed7.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc_pair2__B4_gram,ucf101_resnet_ptfz_official1_noval_fc_pair2__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_pair2_B4_gram.json,configs/pair_composition/ucf101_resnet_ptfz_official1_noval_fc_pair2__B4_gram.json,ucf101,resnet,B4_gram,pair_composition,_official1_noval,42,2,2048,64,False,0.001,71.63626751255617,71.92704203013481,70.76394395982025,11.009516256938937,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_pair2_B4_gram_seed42.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc_pair2__B4_gram,ucf101_resnet_ptfz_official1_noval_fc_pair2__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_pair2_B4_gram.json,configs/pair_composition/ucf101_resnet_ptfz_official1_noval_fc_pair2__B4_gram.json,ucf101,resnet,B4_gram,pair_composition,_official1_noval,1337,2,2048,64,False,0.001,71.8741739360296,72.13851440655564,70.81681205392546,10.98334655035686,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_pair2_B4_gram_seed1337.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc_pair2__B4_gram,ucf101_resnet_ptfz_official1_noval_fc_pair2__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_pair2_B4_gram.json,configs/pair_composition/ucf101_resnet_ptfz_official1_noval_fc_pair2__B4_gram.json,ucf101,resnet,B4_gram,pair_composition,_official1_noval,7,2,2048,64,False,0.001,71.8741739360296,72.74649748876553,71.45122918318795,11.042294475284166,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_pair2_B4_gram_seed7.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc_pair3__B4_gram,ucf101_resnet_ptfz_official1_noval_fc_pair3__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_pair3_B4_gram.json,configs/pair_composition/ucf101_resnet_ptfz_official1_noval_fc_pair3__B4_gram.json,ucf101,resnet,B4_gram,pair_composition,_official1_noval,42,3,2048,64,False,0.001,71.92704203013481,72.37642083002908,71.26619085381972,11.023790642347343,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_pair3_B4_gram_seed42.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc_pair3__B4_gram,ucf101_resnet_ptfz_official1_noval_fc_pair3__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_pair3_B4_gram.json,configs/pair_composition/ucf101_resnet_ptfz_official1_noval_fc_pair3__B4_gram.json,ucf101,resnet,B4_gram,pair_composition,_official1_noval,1337,3,2048,64,False,0.001,71.26619085381972,72.08564631245044,70.89611419508327,10.984932593180016,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_pair3_B4_gram_seed1337.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc_pair3__B4_gram,ucf101_resnet_ptfz_official1_noval_fc_pair3__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_pair3_B4_gram.json,configs/pair_composition/ucf101_resnet_ptfz_official1_noval_fc_pair3__B4_gram.json,ucf101,resnet,B4_gram,pair_composition,_official1_noval,7,3,2048,64,False,0.001,71.68913560666138,71.90060798308221,71.26619085381972,10.990483743061063,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_pair3_B4_gram_seed7.pt,True,completed,0,,,,,,
